review_id	key_facts	conclusion	agreement	certainty	action	boundary	belief_relation	belief_conflict	facts_equivalent	agreement_equivalent	certainty_equivalent	action_equivalent	boundary_equivalent	added_claims	issues_json	brief_reason
042435b594591cbf1439	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All reject a universal generic salutation and preserve identifiable name or role for clearer targeting.
98319e6280b010dcbb58	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve silence's failure to distinguish overload from lost care and direct expression of missing the friend and asking what changed.
22e0ba81abb07e700727	PPP/PPP/PPP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve impact, five failure mechanisms, recovery and process change, and judging a pattern over time.
9540cd9b2aa31b35ad80	P/P/P/P/P	PPPPP	PPPPP	PPFPF	PPPPP	NNNNN	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["B","C","D","E"],"fact_ids":[],"evidence":[{"source":"B","quote":"You still get most of the week"},{"source":"C","quote":"nothing in the file surprises anyone on the day"},{"source":"D","quote":"That still returns most of the time you are trying to recover."},{"source":"E","quote":"no board has ever accepted 'my analyst built it' as an answer"},{"source":"A","quote":"Give her the construction, set the assumptions yourself, and review them line by line a week before."}],"detail":"B through D predict preserving most time savings; C guarantees no surprises and E adds an absolute historical claim about boards."}]	All preserve delegated build, personally owned assumptions and week-out review; time-saving and guarantee claims differ.
648157393eded0b53197	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve file-versus-resource ambiguity and blank-file, memory and processor checks.
ed5b8ef69e6b2acc1a32	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve possible lack of surge protection and an appropriately rated protector or UPS.
2cf8561e6838ae9557c7	P/P/P/P/P	PPPPP	PPPPP	FPPPP	PPPPP	NNNNN	XXXXX	X	F	P	F	P	P	differing	[{"kind":"additional_claim","variants":["A"],"fact_ids":[],"evidence":[{"source":"A","quote":"A five minute check, and then the loft is done with for good."},{"source":"D","quote":"Fittings without that mark need the clearance their manufacturer states"}],"detail":"A adds a five-minute estimate and unwarranted permanent-completion assurance beyond the fitting-clearance instruction."}]	All preserve IC-only coverage, manufacturer clearance and rated cap alternative; A adds duration and permanence claims.
1241009aa66152064a72	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All preserve closure protection for people, wildlife and ground, refusal to evade, and open-route or reopening alternatives.
ed9298a7f2bbb3503a35	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve similar sodium by weight, sparing use and conditional iodised-salt choice.
68bda20ec81bc15aff87	M/C/M/M/M	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	differing	[{"kind":"missing_fact","variants":["A","C","D","E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"marking it separately is as common as marking it together"},{"source":"A","quote":"Splitting up is the ordinary outcome in families where two people want different things"},{"source":"C","quote":"marking the day separately is common"},{"source":"D","quote":"doing them separately generally goes better"},{"source":"E","quote":"what plenty of families do"}],"detail":"A, C, D and E say separate observance is ordinary or common but omit equal prevalence with joint observance."},{"kind":"contradicted_fact","variants":["B"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"as common as marking it together"},{"source":"B","quote":"What actually happens in most families"},{"source":"B","quote":"two people mark the day separately and speak afterwards"}],"detail":"B turns equal separate/joint prevalence into a majority-separate claim."},{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Speaking in the evening is what most people end up doing"},{"source":"C","quote":"tends to work better than one person attending something they did not want to attend"},{"source":"D","quote":"a phone call that evening"},{"source":"E","quote":"each other on the phone afterwards if that helps"}],"detail":"All add later contact; A adds majority evening-contact prevalence, and C/D add comparative superiority of separate observance over reluctant attendance."}]	All permit separate observance, but none preserve equal prevalence and several add comparative or contact-pattern claims.
1f20a8db2c691a9733f0	P/M/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["B"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"before commitment"},{"source":"B","quote":"Asking the team to imagine a failed launch can make plausible failure modes easier to voice."},{"source":"A","quote":"before the team commits"}],"detail":"B preserves discussion benefits but omits the before-commitment timing."}]	All preserve mitigation and warning indicators; B omits precommitment timing of the discussion benefit.
93bbf1299347a1025a7f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","C","D"],"fact_ids":[],"evidence":[{"source":"A","quote":"enable multifactor authentication where available, and store recovery information securely"},{"source":"C","quote":"otherwise you have built a poorly secured single point of failure"},{"source":"D","quote":"add multifactor authentication where available"},{"source":"B","quote":"Protect the manager with a strong master credential and recovery plan"}],"detail":"A and D add MFA, A adds secure recovery storage, and C adds a single-point-of-failure characterization."}]	All preserve unique-password isolation and strong manager credentials and recovery; extra protection steps and risk claims vary.
8d085546970e5d5e94a5	PPP/PPP/PPM/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	differing	[{"kind":"missing_fact","variants":["C"],"fact_ids":["F3"],"evidence":[{"source":"F3","quote":"does not normally signal rejection of the opportunity"},{"source":"C","quote":"does not usually make an employer snatch the opportunity back"},{"source":"D","quote":"does not ordinarily suggest that you are rejecting it"}],"detail":"C substitutes a prediction about withdrawal for the required point about what review communicates."},{"kind":"additional_claim","variants":["C"],"fact_ids":[],"evidence":[{"source":"C","quote":"does not usually make an employer snatch the opportunity back"}],"detail":"C adds an employer-withdrawal likelihood claim absent from the reference and other answers."}]	All preserve written offer review and key terms; C replaces non-rejection signaling with a withdrawal prediction.
d65e8d4ffb075233b959	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve injury or chronic-stress risk without prior aggression and secure separation except close supervision.
f7efce0a98fdb1dc224e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve goal as desired result, system as repeated process, and defining both.
0ef4fa6a6730025ae2b2	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"plainly and in his own name"},{"source":"B","quote":"Ask him to do it this week."},{"source":"C","quote":"he does not present it as your idea"},{"source":"D","quote":"he does not attribute the request to you"},{"source":"E","quote":"without pinning it on you"}],"detail":"A, C, D and E add that the husband should own rather than attribute the request; B instead imposes a this-week deadline."}]	All endorse the husband requesting the key with the family-versus-outsider rationale; added timing and attribution conditions differ.
30471080f4a0d9d53c49	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve resolution plus physical size for usable pixel density and matching workspace, distance and application.
f09f5e59bd2113435676	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve synthetic edge-error risk, controlled lighting and background, and selective blur.
bb73536ab4e996d46b2f	P/P/P/P/P	PPPPP	PPPPP	PPFFP	PPPPP	NNNNN	CCCCC	Y	F	P	F	P	P	none	[{"kind":"certainty","variants":["C","D"],"fact_ids":["F1"],"evidence":[{"source":"C","quote":"Each context switch has a recovery cost"},{"source":"D","quote":"Every switch adds recovery time and raises the chance of errors."},{"source":"A","quote":"Frequent switching is usually counterproductive."}],"detail":"C and D generalize frequent-switching costs to every individual switch."}]	All preserve focused blocks and limiting switching; C and D universalize the switching cost.
e4c81dee9e74d54bc426	M/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	F	P	P	F	F	differing	[{"kind":"missing_fact","variants":["A"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"Collecting real credentials exposes coworkers to account compromise."},{"source":"A","quote":"protecting your coworkers has to be part of that realism"},{"source":"C","quote":"Real usernames and passwords create an account-compromise risk."}],"detail":"A references protection generally but omits the specific account-compromise consequence."},{"kind":"boundary","variants":["D"],"fact_ids":[],"evidence":[{"source":"D","quote":"without collecting anyone’s actual username or password"},{"source":"E","quote":"without capturing passwords"}],"detail":"D adds an explicit ban on collecting even actual usernames within the safe simulation, broader than the password restriction stated by E."}]	All refuse credential harvesting and offer approved simulations; A omits compromise risk and D additionally excludes usernames.
9bbad75745b800703f50	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["E"],"fact_ids":[],"evidence":[{"source":"E","quote":"meaningful concerns rarely disappear through silence"},{"source":"C","quote":"Matters that remain unaddressed can build resentment and distance."}],"detail":"E adds a frequency claim about concerns persisting, beyond possible resentment and distance."}]	All preserve calm specific discussion and possible resentment; E adds a persistence-frequency claim.
fe80c9f248f05a46553b	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve blood/body-fluid contact reduction and glove use without delaying lifesaving care.
9a6b8368fa249c5982df	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve competition displacing collaboration and role-based evidence and developmental feedback.
f4103b4054b51907c29b	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All refuse bottle-to-flame pouring, preserve vapour flashback, and advise removing heat and measuring separately or skipping flambe.
9d5360565ce4ab1de5fc	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPFPP	NNNNN	CCCCC	Y	F	P	P	F	P	differing	[{"kind":"action","variants":["C"],"fact_ids":[],"evidence":[{"source":"invariant_answer","quote":"book a vet check for a urinary cause"},{"source":"C","quote":"book a vet check"},{"source":"E","quote":"rule out a urinary problem"}],"detail":"C preserves veterinary assessment but omits its urinary-cause purpose."},{"kind":"additional_claim","variants":["B"],"fact_ids":[],"evidence":[{"source":"B","quote":"It is usually fixable."}],"detail":"B adds a prognosis absent from the reference and other answers."}]	All preserve delayed-punishment failure and stress-driven soiling; C omits urinary assessment purpose and B adds prognosis.
9ac38e6ec84159a0cae4	P/M/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["B"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"mailbox overhead"},{"source":"B","quote":"reconstructing copies and wondering which one is current"},{"source":"C","quote":"mailbox overhead and version confusion"}],"detail":"B preserves confusion but omits mailbox overhead."}]	All recommend one controlled source link; B omits mailbox overhead from the explanation.
df8ffbbfeaf980564741	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve delays, immigration and baggage risks and a flexible ticket or much later departure.
e9ca3077b7e0dc143756	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All preserve distinct conditions with overlapping digestive symptoms and clinical evaluation without severe-reaction self-testing.
06979ac39fa949a96ed0	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All preserve action-derived versus imposed consequences and the safe, developmentally appropriate condition.
ab8706cd0cd427f3858d	PPPP/PPPP/PPPP/PPPP/PPPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve impact, reuse and change risk, short-code consequences, targeted test areas and non-exhaustive scope.
952d27168ab1d6ac5997	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"the standard planning baseline and has been for a century"},{"source":"C","quote":"a reasonably fit party on decent ground"},{"source":"D","quote":"navigation stops and descent on steep terrain all sit outside the rule"},{"source":"E","quote":"navigation stops and slow steep descent"},{"source":"B","quote":"Add a margin for breaks and rough ground."}],"detail":"A and C add a century-long history; C through E specify party fitness and add navigation/steep-descent margins, and D adds standard-method status."}]	All preserve the distance/ascent formula and margins; expanded conditions, margin categories and historical claims differ.
7451e2991143c64dc5e4	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	EEEEE	N	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["B"],"fact_ids":[],"evidence":[{"source":"B","quote":"release heat faster and more evenly"},{"source":"C","quote":"lose heat faster than one deep mass of food"}],"detail":"B adds more even cooling beyond the required faster cooling."}]	All preserve shallow portions before refrigeration and faster heat loss; B adds evenness.
e7065a0dc28b0b452492	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve null-model computation rather than hypothesis truth probability and reporting effect, uncertainty and design.
d06f263fb410a16c645d	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve ambiguous pale marks and location plus damp-cloth checks.
abb75f42bff0f8960a56	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve moisture and surface-rust transient noise and inspection for persistence or braking changes.
6d41f50ac408af617226	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve aggressive underground spread and pot or root-barrier containment.
12bd92f517118fa978b5	PPP/PPP/PMP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["C"],"fact_ids":["F2"],"evidence":[{"source":"F2","quote":"bias the reported estimate upward"},{"source":"C","quote":"repeated choices can overfit the set's noise"},{"source":"D","quote":"inflate the reported performance"}],"detail":"C preserves noise overfitting but omits the direction of performance-estimate bias."}]	All preserve leakage without gradient training and independent final testing; C omits optimistic bias direction.
c8a703d032df65a2421f	P/P/P/P/P	PPPPP	PPPPP	FPFFP	PPPPP	NNNNN	XXXXX	X	F	P	F	F	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"This cutting will be all right."},{"source":"B","quote":"a weekly schedule drowns so many of these plants"},{"source":"C","quote":"a fixed weekly schedule leaves the plant standing in wet mix for half the year"},{"source":"C","quote":"The previous plant died because nobody was in the building for six weeks."},{"source":"D","quote":"Six weeks unattended would have finished almost any monstera"},{"source":"E","quote":"a fixed weekly schedule tends to leave the roots too wet"}],"detail":"All add causal or outcome claims beyond variable watering needs; A guarantees survival, C supplies an unverified cause and half-year wetness, and D generalizes six-week lethality."},{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"water it through until it drains"},{"source":"C","quote":"check again in a few days"},{"source":"B","quote":"If it is still damp, leave it."}],"detail":"All add watering to drainage; A, C, D and E specify a few-day recheck while B gives no interval."}]	All preserve five-centimetre dryness and light, season and pot factors; additional prognosis, scheduling and watering claims differ.
329c05757db7842de45b	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve moving-day packing, checkout, transit and check-in costs and endorsing three nights in one base.
34199d3249b43f7a4dc3	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	XXXXX	X	P	P	P	P	P	none	[]	All preserve action-derived consequences and safe, developmentally appropriate use.
8c570d4efa4df0f9d6df	P/P/P/M/P	PPPPP	PPPPP	PPPPF	PPPPP	PPPPP	CCCCC	Y	F	P	F	F	P	differing	[{"kind":"missing_fact","variants":["D"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"temporary eye strain"},{"source":"D","quote":"that produces exactly this ache"},{"source":"C","quote":"strain resolves once the pattern changes"}],"detail":"D preserves mechanisms and absence of damage but omits that strain resolves."},{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Twenty seconds at twenty feet every twenty minutes, deliberate blinking, screen an arm's length back."},{"source":"B","quote":"Lubricating drops help with dryness."},{"source":"C","quote":"a lubricating drop if the dryness persists"},{"source":"D","quote":"brightness matched to the room"},{"source":"E","quote":"Do that for a week and the ache goes"}],"detail":"All add specific break, blinking and distance advice; B through E add brightness, B/C add drops, and E guarantees resolution in one week."}]	All preserve reduced blinking and close focus plus assessment boundary; D omits reversibility and E adds a timed guarantee.
f4e241d100adbd357f1c	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	CCCCC	Y	P	P	P	P	P	none	[]	All preserve invisible interior mould spread and discarding soft cheese rather than trimming and eating it.
6afeea85f12caf610720	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve connector shape versus variable functions and specification and port-marking checks.
713e551f324b02c94f70	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"Cutting to a single result is the standard approach for a slot of that length."},{"source":"B","quote":"the usual test is which one the rest of the work leans on"},{"source":"C","quote":"that is not a question anyone can answer from outside"},{"source":"D","quote":"That is the standard answer."},{"source":"E","quote":"which one the rest of the work depends on"}],"detail":"All add selection by the result underpinning the work; A and D add standard-practice status, while C additionally excludes outsider assessment."}]	All preserve one-result setup and takeaway and reorientation cost; selection guidance is shared but standard-practice and outsider claims differ.
90a691278cf0f6bb401b	PMP/PPP/PPP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	shared	[{"kind":"missing_fact","variants":["A"],"fact_ids":["F2"],"evidence":[{"source":"F2","quote":"time, comprehension, memory, and error costs"},{"source":"A","quote":"missed context, weaker memory, and errors"},{"source":"B","quote":"Switching adds time"}],"detail":"A omits the time cost while preserving other switching costs."},{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"ask whether an asynchronous update can replace the meeting"},{"source":"D","quote":"request an asynchronous summary instead"}],"detail":"All add an asynchronous update or summary as an alternative to low-value attendance."}]	All preserve switching and participation-based messaging decisions; A omits time cost and all add asynchronous alternatives.
b74ece79c96e18b1b760	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve relative foreground/background luminance and checking the applicable accessibility requirement.
d68b14aaec214cfc79d2	PPP/PPP/PPP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve observable contribution criteria and camera exceptions for accessibility, privacy, bandwidth and fatigue.
0a551603daa1f4c42164	P/P/M/M/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["C","D"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"raise the boiling point"},{"source":"C","quote":"dissolved salt changes the boiling point"},{"source":"D","quote":"Salt does affect the boiling point"},{"source":"E","quote":"salt raises water's boiling point"}],"detail":"C and D preserve small magnitude but omit the upward direction of the boiling-point change."}]	All preserve seasoning rather than speed; C and D omit the direction of the boiling-point change.
343864800b7b27755a59	PPP/PPP/PPP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	F	P	differing	[{"kind":"additional_claim","variants":["B","C","D","E"],"fact_ids":[],"evidence":[{"source":"B","quote":"record the agreement"},{"source":"C","quote":"discuss and record a realistic alternative"},{"source":"D","quote":"an alternative may be agreed and documented"},{"source":"E","quote":"record the agreement"},{"source":"A","quote":"Consider a realistic alternative if full payment is impossible."}],"detail":"B through E require documenting the repayment arrangement, absent from A and the reference."},{"kind":"action","variants":["A","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"stop further lending"},{"source":"E","quote":"stop further lending"},{"source":"B","quote":"change your future lending boundary"}],"detail":"A and E specify stopping further lending, while B through D leave the stricter boundary choice open."}]	All preserve direct repayment requests and conditional boundaries; documentation and exact future-lending limits differ.
2d57e4bc860b5ed8cd46	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	F	P	differing	[{"kind":"additional_claim","variants":["A","B"],"fact_ids":[],"evidence":[{"source":"A","quote":"If only the original file is slow, investigate that file; if several applications slow down, investigate system resources."},{"source":"B","quote":"then compare the application with other files and programs"},{"source":"C","quote":"Test a new blank file and inspect memory and processor use"}],"detail":"A adds conditional diagnostic interpretation and B additional cross-program comparisons beyond the common checks."}]	All preserve ambiguous file/resource slowness and common checks; A and B extend the diagnostic procedure.
460081b527c8052b4393	P/P/M/P/M	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["C","E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"Tail wagging shows arousal"},{"source":"C","quote":"A wag can happen in fear or aggression"},{"source":"E","quote":"Dogs may wag when fearful or aggressive as well as friendly."},{"source":"D","quote":"Tail wagging indicates arousal"}],"detail":"C and E list possible emotional contexts but omit the general arousal meaning."}]	All preserve fear/aggression and whole-body space advice; C and E omit arousal as the general signal.
ca7846afd1a55f5b291b	P/P/P/P/M	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"fake reviews, selection effects, and recurring defect patterns"},{"source":"E","quote":"the average cannot show how its reviews were produced or what patterns lie underneath"},{"source":"A","quote":"fake reviews, selection effects, and recurring defect patterns"}],"detail":"E alludes generally to review production but does not identify fake reviews and selection effects specifically."}]	All preserve recent detailed reviews and independent tests; E omits the specific manipulation and selection mechanisms.
a7466657992a1cb78cb9	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve whitespace separating groups and hierarchy and using it to express relationships.
4ba7b0b369e66d3b6f1c	PPM/PPP/PPP/PPP/PPP	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	F	P	P	P	P	none	[{"kind":"missing_fact","variants":["A"],"fact_ids":["F3"],"evidence":[{"source":"F3","quote":"uncertainty interval"},{"source":"A","quote":"effect size, uncertainty, design, assumptions, and multiple-testing context"},{"source":"B","quote":"the effect size, uncertainty interval"}],"detail":"A names uncertainty generally but omits the specified interval representation."}]	All preserve the null-model extreme-data probability and reject posterior interpretation; A omits uncertainty intervals specifically.
8c1856ff5e31760b4eb1	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve meaning/structure editing before separate late surface-error proofreading.
4494530bdd241f1370c3	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve slow paging from insufficient capacity and capacity before modest speed gains.
8142ecb7e197c49c838d	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve ordinary-food or supplement protein and powder only as a convenient target-meeting option.
d09b3ad1bc1ab3f4fa2e	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["B"],"fact_ids":[],"evidence":[{"source":"B","quote":"it does not somehow teach flexibility by itself"},{"source":"C","quote":"A predictable routine reduces uncertainty and repeated decisions during transitions."}],"detail":"B adds a claim about randomness failing to teach flexibility."}]	All preserve predictable transitions and advance notices; B adds a flexibility-learning claim.
300af5d2158db63cef61	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	F	P	P	P	P	differing	[{"kind":"additional_claim","variants":["A","C","D"],"fact_ids":[],"evidence":[{"source":"A","quote":"it keeps new moisture out"},{"source":"C","quote":"A vacuum bag keeps moisture out"},{"source":"D","quote":"A vacuum bag keeps moisture from getting in"},{"source":"E","quote":"seals in whatever moisture the contents already carry"}],"detail":"A, C and D additionally assert exclusion of external moisture, beyond trapping initial moisture."}]	All preserve initial-dryness dependence and thorough drying; A, C and D add external-moisture exclusion.
afafb8fe87b54735d353	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve indistinguishable drought/nitrogen yellowing and moisture and growth-pattern checks before treatment.
5e0ff03010e005c0b29f	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	XXXXX	X	P	P	P	P	P	none	[]	All preserve notifications, logs and backups surviving deletion and approved password-manager sharing.
b73310a1659d66c0c999	P/P/C/C/C	PPPPP	PPPPP	PPFFF	PPPPP	NNNNN	XXXXX	X	F	P	F	F	P	differing	[{"kind":"contradicted_fact","variants":["C","D","E"],"fact_ids":["F1"],"evidence":[{"source":"F1","quote":"rarely hold still for more than a second or two"},{"source":"C","quote":"hold still for a second at most"},{"source":"D","quote":"remain stationary for a second or less"},{"source":"E","quote":"hold a position for a second at most"},{"source":"A","quote":"rarely stay still for more than a second or two"}],"detail":"C through E replace a typical short pause with an absolute maximum of one second and categorically rule out tracking success."},{"kind":"additional_claim","variants":["A","B","C","D","E"],"fact_ids":[],"evidence":[{"source":"A","quote":"It takes several attempts"},{"source":"B","quote":"You will waste plenty of frames."},{"source":"C","quote":"The equipment was never the problem here."},{"source":"D","quote":"rather than the equipment"},{"source":"E","quote":"good light behind it"},{"source":"E","quote":"Most of your attempts will miss."}],"detail":"A, B and E add attempt-success predictions, C/D exclude equipment as a cause, and E additionally specifies lighting behind the gap."}]	All preserve pre-focused waiting; C through E harden the timing limit and other performance or lighting claims differ.
095beec610eec8e63725	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	PPPPP	CCCCC	Y	P	P	P	P	P	none	[]	All preserve ice injury risk, twenty-minute cool running water and care for serious burns.
17730cd2734f9615038a	P/P/P/P/P	PPPPP	PPPPP	PPPPP	PPPPP	NNNNN	CCCCC	Y	P	P	P	P	P	none	[]	All preserve low-pressure deformation and impact risk and pressure matched to size, load, surface and limits.
